0	0.39599609375	0.26025390625	0.1162109375	0.2236328125
0	0.3330078125	0.34326171875	0.126953125	0.2275390625
0	0.47314453125	0.1044921875	0.1259765625	0.158203125
0	0.6767578125	0.52978515625	0.091796875	0.1943359375
0	0.44140625	0.916015625	0.1015625	0.16796875
0	0.67431640625	0.79443359375	0.0732421875	0.0927734375
0	0.60693359375	0.810546875	0.0634765625	0.123046875
0	0.41552734375	0.8017578125	0.0791015625	0.130859375
0	0.78125	0.66552734375	0.05859375	0.1181640625
0	0.56201171875	0.69091796875	0.0263671875	0.0673828125
0	0.59033203125	0.69970703125	0.0224609375	0.0556640625
0	0.55419921875	0.54541015625	0.0810546875	0.1220703125
0	0.4609375	0.4541015625	0.080078125	0.134765625
0	0.2763671875	0.216796875	0.095703125	0.169921875
0	0.41015625	0.56640625	0.095703125	0.203125
0	0.35595703125	0.46240234375	0.1044921875	0.1494140625
0	0.81591796875	0.72216796875	0.0478515625	0.1259765625
0	0.60498046875	0.927734375	0.0732421875	0.111328125
