0	0.49278846153846156	0.53125	0.16826923076923078	0.20192307692307693
0	0.7776442307692307	0.5528846153846154	0.3485576923076923	0.09134615384615384
0	0.875	0.4699519230769231	0.24519230769230768	0.1658653846153846
0	0.7884615384615384	0.7367788461538461	0.2403846153846154	0.2860576923076923
0	0.23197115384615385	0.6646634615384616	0.33413461538461536	0.14182692307692307
0	0.3245192307692308	0.5216346153846154	0.2692307692307692	0.1201923076923077
0	0.39903846153846156	0.36778846153846156	0.25961538461538464	0.125
0	0.5673076923076923	0.3293269230769231	0.15865384615384615	0.13942307692307693
0	0.7043269230769231	0.27403846153846156	0.1201923076923077	0.1875
0	0.8365384615384616	0.13942307692307693	0.11538461538461539	0.22596153846153846
0	0.5685096153846154	0.14182692307692307	0.15625	0.19230769230769232
0	0.21033653846153846	0.3449519230769231	0.2764423076923077	0.10336538461538461
0	0.18990384615384615	0.4375	0.28365384615384615	0.0673076923076923
