0	0.6911057692307693	0.24759615384615385	0.12740384615384615	0.3317307692307692
0	0.7367788461538461	0.5288461538461539	0.23798076923076922	0.21634615384615385
0	0.8689903846153846	0.48677884615384615	0.15144230769230768	0.24278846153846154
0	0.28846153846153844	0.5132211538461539	0.11057692307692307	0.28125
0	0.4735576923076923	0.31490384615384615	0.13942307692307693	0.1778846153846154
0	0.5264423076923077	0.13942307692307693	0.1346153846153846	0.25
0	0.14783653846153846	0.6262019230769231	0.18990384615384615	0.15144230769230768
0	0.07932692307692307	0.5913461538461539	0.15384615384615385	0.24519230769230768
0	0.4519230769230769	0.6189903846153846	0.16826923076923078	0.4014423076923077
0	0.20793269230769232	0.3173076923076923	0.23798076923076922	0.1346153846153846
